listing_id,id_x,date,temp_max,temp_min,apparent_temp_max,apparent_temp_min,rain,wind_speed,wind_gust,humidity,neighbourhood_cleansed,property_type,room_type,host_is_superhost,price,sentiment_stars,weather_category,weather_sentence,weather_sentiment_score
2646412,1121570586007533840,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 54,Entire guest suite,Entire home/apt,t,1836.0,4.8,,,
3975291,1121601175115743502,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 54,Entire rental unit,Entire home/apt,t,1373.0,4.4,,,
4014789,1103507625588191712,2024-03-02,25.9,17.5,26.0,14.2,0.0,38.9,106.6,79.29166667,Ward 115,Entire condo,Entire home/apt,t,,4.38,,,
4014789,1107079049258489685,2024-03-07,21.8,13.2,20.0,12.9,0.0,24.1,76.0,77.95833333,Ward 115,Entire condo,Entire home/apt,t,,4.91,,,
4014789,1120837455464618833,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 115,Entire condo,Entire home/apt,t,,4.77,,,
2655966,1105725828838462170,2024-03-05,23.0,15.1,23.4,14.8,0.2,14.5,43.2,68.54166667,Ward 54,Entire guest suite,Entire home/apt,t,5360.0,4.67,,,
2655966,1108594359029367592,2024-03-09,24.8,16.8,26.8,16.0,0.0,21.1,57.2,74.875,Ward 54,Entire guest suite,Entire home/apt,t,5360.0,4.75,Heat,The small pool also offered a good dip on the hot days.,4.03
2655966,1117322608964188159,2024-03-21,33.5,17.7,35.1,19.3,0.0,8.1,28.4,58.875,Ward 54,Entire guest suite,Entire home/apt,t,5360.0,4.91,,,
4043468,1105706053524248543,2024-03-05,23.0,15.1,23.4,14.8,0.2,14.5,43.2,68.54166667,Ward 74,Entire cottage,Entire home/apt,f,3650.0,4.89,,,
4043468,1110041789476088117,2024-03-11,30.9,15.5,34.2,15.9,0.0,25.6,66.2,71.125,Ward 74,Entire cottage,Entire home/apt,f,3650.0,4.86,,,
4045171,1110000135707682210,2024-03-11,30.9,15.5,34.2,15.9,0.0,25.6,66.2,71.125,Ward 115,Entire rental unit,Entire home/apt,f,4018.0,4.43,,,
4052806,1103518035976077061,2024-03-02,25.9,17.5,26.0,14.2,0.0,38.9,106.6,79.29166667,Ward 74,Entire guesthouse,Entire home/apt,f,797.0,4.78,,,
4052806,1110006630393144145,2024-03-11,30.9,15.5,34.2,15.9,0.0,25.6,66.2,71.125,Ward 74,Entire guesthouse,Entire home/apt,f,797.0,4.65,,,
4052806,1112204591899476620,2024-03-14,24.7,16.5,25.5,15.2,0.0,21.7,56.9,68.20833333,Ward 74,Entire guesthouse,Entire home/apt,f,797.0,3.84,,,
4062263,1115040370831713846,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 23,Entire cottage,Entire home/apt,t,2093.0,4.78,,,
4066138,1114364746470194951,2024-03-17,27.7,15.8,27.0,12.9,0.0,33.6,92.5,61.5,Ward 54,Entire rental unit,Entire home/apt,f,,4.68,,,
4066138,1120183226436177020,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 54,Entire rental unit,Entire home/apt,f,,1.91,,,
4080460,1107156594750784756,2024-03-07,21.8,13.2,20.0,12.9,0.0,24.1,76.0,77.95833333,Ward 54,Private room in rental unit,Private room,t,682.0,4.78,,,
4080460,1123763578821750882,2024-03-30,33.8,15.2,34.8,15.1,0.0,17.4,46.8,58.75,Ward 54,Private room in rental unit,Private room,t,682.0,4.91,,,
4082106,1115124662056993288,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 107,Entire rental unit,Entire home/apt,t,1800.0,4.64,,,
4082106,1120861702544210889,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 107,Entire rental unit,Entire home/apt,t,1800.0,4.69,,,
4417420,1115137837454920572,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 54,Entire rental unit,Entire home/apt,t,1250.0,4.87,,,
4417420,1120171319305717338,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 54,Entire rental unit,Entire home/apt,t,1250.0,4.86,,,
4421175,1118764163770533053,2024-03-23,20.7,14.5,20.2,14.9,0.0,16.0,45.0,72.91666667,Ward 64,Entire rental unit,Entire home/apt,f,2700.0,4.8,,,
4090938,1107131122181605455,2024-03-07,21.8,13.2,20.0,12.9,0.0,24.1,76.0,77.95833333,Ward 54,Entire rental unit,Entire home/apt,t,1672.0,4.58,,,
4090938,1115140354421337098,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 54,Entire rental unit,Entire home/apt,t,1672.0,4.61,,,
4090938,1121624174451241813,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 54,Entire rental unit,Entire home/apt,t,1672.0,4.6,,,
4435697,1107895656587532829,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 54,Entire rental unit,Entire home/apt,t,1950.0,4.52,,,
4435697,1112937996970929839,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 54,Entire rental unit,Entire home/apt,t,1950.0,4.86,,,
4435697,1120929747112112165,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 54,Entire rental unit,Entire home/apt,t,1950.0,4.71,Heat,The marbled bathroom and toilet were luxurious and spacious; complete with towel hydro heating for a luxurious post-shower warmth.,4.44
4438981,1103515519165889623,2024-03-02,25.9,17.5,26.0,14.2,0.0,38.9,106.6,79.29166667,Ward 54,Entire rental unit,Entire home/apt,t,2226.0,4.83,,,
4438981,1112967841883784971,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 54,Entire rental unit,Entire home/apt,t,2226.0,2.69,,,
4125464,1112901930041003876,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 77,Entire home,Entire home/apt,t,10527.0,4.93,,,
4135729,1109312223934713751,2024-03-10,24.8,17.2,24.9,15.4,0.0,27.4,69.5,72.875,Ward 71,Private room in rental unit,Private room,t,990.0,4.88,,,
4135729,1111461837046813765,2024-03-13,24.0,15.5,23.0,15.7,0.0,19.9,58.0,66.125,Ward 71,Private room in rental unit,Private room,t,990.0,4.9,,,
4135729,1117277338797368114,2024-03-21,33.5,17.7,35.1,19.3,0.0,8.1,28.4,58.875,Ward 71,Private room in rental unit,Private room,t,990.0,4.72,,,
4135729,1120214434620005532,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 71,Private room in rental unit,Private room,t,990.0,4.36,,,
4197434,1110730859055689964,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 62,Tiny home,Entire home/apt,t,1105.0,4.67,,,
4201424,1107841298366379350,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 57,Private room in cottage,Private room,t,381.0,4.81,,,
4214096,1111480553551552255,2024-03-13,24.0,15.5,23.0,15.7,0.0,19.9,58.0,66.125,Ward 54,Entire rental unit,Entire home/apt,f,5217.0,4.86,,,
4458181,1107845751275150194,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 61,Entire rental unit,Entire home/apt,t,1439.0,4.78,,,
4458181,1112209488097491277,2024-03-14,24.7,16.5,25.5,15.2,0.0,21.7,56.9,68.20833333,Ward 61,Entire rental unit,Entire home/apt,t,1439.0,4.41,,,
4458181,1112939327428142595,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 61,Entire rental unit,Entire home/apt,t,1439.0,4.94,,,
4458181,1116603848192599952,2024-03-20,34.5,17.8,36.7,18.9,0.0,15.8,43.2,66.5,Ward 61,Entire rental unit,Entire home/apt,t,1439.0,4.79,,,
4458181,1121640957863013867,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 61,Entire rental unit,Entire home/apt,t,1439.0,4.73,,,
4458992,1124550665415979508,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 115,Entire loft,Entire home/apt,f,1055.0,4.81,,,
4228894,1123778829113627975,2024-03-30,33.8,15.2,34.8,15.1,0.0,17.4,46.8,58.75,Ward 59,Entire home,Entire home/apt,f,6500.0,4.52,,,
4462303,1120163879481302496,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 64,Entire home,Entire home/apt,f,3060.0,4.68,,,
4237546,1116566069453713975,2024-03-20,34.5,17.8,36.7,18.9,0.0,15.8,43.2,66.5,Ward 61,Entire home,Entire home/apt,f,4991.0,4.68,,,
4462435,1106417684358262567,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 115,Entire condo,Entire home/apt,t,912.0,4.43,,,
4462435,1110732506384413232,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 115,Entire condo,Entire home/apt,t,912.0,4.18,,,
4462435,1114404832557650413,2024-03-17,27.7,15.8,27.0,12.9,0.0,33.6,92.5,61.5,Ward 115,Entire condo,Entire home/apt,t,912.0,4.39,,,
4462435,1120949654754782186,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 115,Entire condo,Entire home/apt,t,912.0,4.72,,,
4248690,1104987363883395818,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 23,Entire rental unit,Entire home/apt,t,1008.0,4.54,,,
4248690,1107883099696952101,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 23,Entire rental unit,Entire home/apt,t,1008.0,4.51,,,
4248690,1120183466742602072,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 23,Entire rental unit,Entire home/apt,t,1008.0,4.8,,,
4248690,1121583344735755764,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 23,Entire rental unit,Entire home/apt,t,1008.0,4.78,,,
4248690,1124528628233770393,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 23,Entire rental unit,Entire home/apt,t,1008.0,4.5,,,
4467695,1110024368103854877,2024-03-11,30.9,15.5,34.2,15.9,0.0,25.6,66.2,71.125,Ward 115,Entire rental unit,Entire home/apt,t,1350.0,4.88,,,
4467695,1112138246392698746,2024-03-14,24.7,16.5,25.5,15.2,0.0,21.7,56.9,68.20833333,Ward 115,Entire rental unit,Entire home/apt,t,1350.0,4.26,,,
4467695,1116601020781353306,2024-03-20,34.5,17.8,36.7,18.9,0.0,15.8,43.2,66.5,Ward 115,Entire rental unit,Entire home/apt,t,1350.0,4.87,,,
4467695,1118039533014012471,2024-03-22,23.2,15.4,23.6,16.7,2.1,15.8,47.9,85.375,Ward 115,Entire rental unit,Entire home/apt,t,1350.0,4.83,,,
4254464,1124543130130842353,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 62,Entire home,Entire home/apt,f,8455.0,4.8,,,
4467695,1120875665559428809,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 115,Entire rental unit,Entire home/apt,t,1350.0,4.62,,,
4260343,1107834537599825014,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 115,Entire rental unit,Entire home/apt,f,848.0,4.8,,,
4267198,1104284107618904474,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 23,Private room in home,Private room,f,975.0,4.79,,,
4267384,1120181231052312109,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 61,Entire home,Entire home/apt,t,7100.0,4.61,,,
4267384,1123849310643327327,2024-03-30,33.8,15.2,34.8,15.1,0.0,17.4,46.8,58.75,Ward 61,Entire home,Entire home/apt,t,7100.0,4.66,,,
4499002,1124459781618143492,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 115,Entire rental unit,Entire home/apt,t,1252.0,3.9,,,
4274670,1119466114956936480,2024-03-24,21.5,15.1,20.2,14.5,0.0,20.3,65.9,68.875,Ward 61,Entire home,Entire home/apt,t,550.0,4.88,,,
4274670,1121628607943931098,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 61,Entire home,Entire home/apt,t,550.0,4.94,,,
4274759,1120120748128217449,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 23,Entire guest suite,Entire home/apt,f,1035.0,4.64,,,
4507430,1103513195791883028,2024-03-02,25.9,17.5,26.0,14.2,0.0,38.9,106.6,79.29166667,Ward 54,Private room in home,Private room,t,755.0,4.77,,,
4507430,1111488110145536083,2024-03-13,24.0,15.5,23.0,15.7,0.0,19.9,58.0,66.125,Ward 54,Private room in home,Private room,t,755.0,3.31,Wind,"Maar Campsbay heeft genoeg mogelijkheden hiervoor op loop afstand <br/>Wij hadden een paar dagen iets bewolkter weer en als het dan fris is op het strand, miste ik een zonnig plekje uit de wind.",2.87
4507430,1123121769347848452,2024-03-29,24.3,16.9,23.5,13.6,0.0,30.7,88.9,67.875,Ward 54,Private room in home,Private room,t,755.0,4.89,,,
4281439,1104184986211205494,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 58,Entire home,Entire home/apt,t,604.0,4.74,,,
4281439,1114367548558939186,2024-03-17,27.7,15.8,27.0,12.9,0.0,33.6,92.5,61.5,Ward 58,Entire home,Entire home/apt,t,604.0,4.9,,,
4281439,1120194447419908720,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 58,Entire home,Entire home/apt,t,604.0,4.67,,,
4281439,1124479881332253907,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 58,Entire home,Entire home/apt,t,604.0,4.6,,,
4301603,1114417373949504728,2024-03-17,27.7,15.8,27.0,12.9,0.0,33.6,92.5,61.5,Ward 23,Entire home,Entire home/apt,t,2486.0,4.71,,,
4523176,1106437307217268690,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 77,Entire rental unit,Entire home/apt,t,875.0,4.05,Heat,"We were a bit disappointed that the AC turned out to be a cooling fan as it was very hot some days, but all in all we had a really good stay.",3.0
4523176,1117220013955892927,2024-03-21,33.5,17.7,35.1,19.3,0.0,8.1,28.4,58.875,Ward 77,Entire rental unit,Entire home/apt,t,875.0,4.75,,,
4523176,1119484217415265819,2024-03-24,21.5,15.1,20.2,14.5,0.0,20.3,65.9,68.875,Ward 77,Entire rental unit,Entire home/apt,t,875.0,4.01,,,
4523176,1121673403929626879,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 77,Entire rental unit,Entire home/apt,t,875.0,4.74,,,
4309526,1106350467673163710,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 61,Entire rental unit,Entire home/apt,f,1388.0,4.91,Heat,And we all loved the hot tub.,4.81
4309526,1107117068371806957,2024-03-07,21.8,13.2,20.0,12.9,0.0,24.1,76.0,77.95833333,Ward 61,Entire rental unit,Entire home/apt,f,1388.0,4.95,,,
4309526,1109253260396777545,2024-03-10,24.8,17.2,24.9,15.4,0.0,27.4,69.5,72.875,Ward 61,Entire rental unit,Entire home/apt,f,1388.0,4.73,,,
4309526,1123848190926510876,2024-03-30,33.8,15.2,34.8,15.1,0.0,17.4,46.8,58.75,Ward 61,Entire rental unit,Entire home/apt,f,1388.0,4.57,,,
4526096,1110795459172243085,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 54,Private room in home,Private room,t,729.0,4.75,,,
4526096,1118015593394254463,2024-03-22,23.2,15.4,23.6,16.7,2.1,15.8,47.9,85.375,Ward 54,Private room in home,Private room,t,729.0,4.78,,,
4321498,1117327103586787162,2024-03-21,33.5,17.7,35.1,19.3,0.0,8.1,28.4,58.875,Ward 62,Entire rental unit,Entire home/apt,t,906.0,4.59,,,
4543033,1104279893030809329,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 54,Entire rental unit,Entire home/apt,t,881.0,4.87,,,
4543033,1115862586345806867,2024-03-19,26.8,17.4,27.6,16.0,0.0,29.3,74.9,77.375,Ward 54,Entire rental unit,Entire home/apt,t,881.0,4.69,,,
4543033,1118734768985465376,2024-03-23,20.7,14.5,20.2,14.9,0.0,16.0,45.0,72.91666667,Ward 54,Entire rental unit,Entire home/apt,t,881.0,4.2,,,
4340008,1102745794814032311,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 54,Entire condo,Entire home/apt,f,1679.0,4.92,,,
4553566,1118694312080348308,2024-03-23,20.7,14.5,20.2,14.9,0.0,16.0,45.0,72.91666667,Ward 58,Private room in rental unit,Private room,f,429.0,4.6,,,
4560861,1104219840596913479,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 54,Private room in home,Private room,f,1034.0,4.19,,,
4560984,1104258671352837888,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 115,Entire rental unit,Entire home/apt,f,819.0,3.21,,,
4560984,1109999615668202867,2024-03-11,30.9,15.5,34.2,15.9,0.0,25.6,66.2,71.125,Ward 115,Entire rental unit,Entire home/apt,f,819.0,3.35,,,
4560984,1120928575089807885,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 115,Entire rental unit,Entire home/apt,f,819.0,4.82,,,
4341842,1107132427504049996,2024-03-07,21.8,13.2,20.0,12.9,0.0,24.1,76.0,77.95833333,Ward 58,Entire guest suite,Entire home/apt,t,480.0,4.8,,,
4341842,1115147114101722037,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 58,Entire guest suite,Entire home/apt,t,480.0,4.06,,,
4341842,1119458447073587435,2024-03-24,21.5,15.1,20.2,14.5,0.0,20.3,65.9,68.875,Ward 58,Entire guest suite,Entire home/apt,t,480.0,4.91,Heat,"The space is absolutely lovely and quiet, it definitely has one of the comfiest beds I’ve ever seen, and the fan was greatly appreciated in the Cape Town heat.",4.72
4341842,1120872250800104144,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 58,Entire guest suite,Entire home/apt,t,480.0,4.8,,,
4561312,1104942404585268300,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 54,Entire condo,Entire home/apt,t,6321.0,4.85,,,
4561312,1110722342141124981,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 54,Entire condo,Entire home/apt,t,6321.0,4.85,,,
4561312,1115834194274731184,2024-03-19,26.8,17.4,27.6,16.0,0.0,29.3,74.9,77.375,Ward 54,Entire condo,Entire home/apt,t,6321.0,4.88,,,
4352782,1122333518183408854,2024-03-28,22.4,15.7,21.2,13.8,0.0,33.1,91.8,79.33333333,Ward 61,Entire home,Entire home/apt,t,2655.0,4.88,,,
4353509,1120135153751725069,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 71,Entire home,Entire home/apt,f,1989.0,4.86,,,
4569367,1112872215620797853,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 77,Entire rental unit,Entire home/apt,t,,4.47,,,
4569367,1117937571096920325,2024-03-22,23.2,15.4,23.6,16.7,2.1,15.8,47.9,85.375,Ward 77,Entire rental unit,Entire home/apt,t,,4.62,,,
4390786,1102805374666138427,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 77,Entire place,Entire home/apt,t,2115.0,4.56,,,
4390786,1104241492749681183,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 77,Entire place,Entire home/apt,t,2115.0,4.83,,,
4390786,1107869871043291253,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 77,Entire place,Entire home/apt,t,2115.0,4.76,,,
4390786,1122367369118336855,2024-03-28,22.4,15.7,21.2,13.8,0.0,33.1,91.8,79.33333333,Ward 77,Entire place,Entire home/apt,t,2115.0,4.73,,,
4569933,1106409791480515233,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 115,Entire rental unit,Entire home/apt,t,1194.0,4.93,,,
4569933,1108626765699616446,2024-03-09,24.8,16.8,26.8,16.0,0.0,21.1,57.2,74.875,Ward 115,Entire rental unit,Entire home/apt,t,1194.0,4.79,,,
4569933,1111531824511690826,2024-03-13,24.0,15.5,23.0,15.7,0.0,19.9,58.0,66.125,Ward 115,Entire rental unit,Entire home/apt,t,1194.0,4.77,,,
4569933,1118003694299551634,2024-03-22,23.2,15.4,23.6,16.7,2.1,15.8,47.9,85.375,Ward 115,Entire rental unit,Entire home/apt,t,1194.0,4.86,,,
4393363,1112982324887402652,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 115,Entire rental unit,Entire home/apt,f,708.0,4.48,,,
4576887,1104899204355946861,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 61,Private room in bed and breakfast,Private room,f,1853.0,3.92,,,
4578856,1104981904099479194,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 77,Entire home,Entire home/apt,f,2902.0,4.74,,,
4591712,1116571311084424380,2024-03-20,34.5,17.8,36.7,18.9,0.0,15.8,43.2,66.5,Ward 54,Entire guest suite,Entire home/apt,t,1158.0,4.96,,,
4591712,1120860768228533127,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 54,Entire guest suite,Entire home/apt,t,1158.0,4.25,,,
4591898,1104900034474137160,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 55,Entire home,Entire home/apt,t,,4.66,,,
4591898,1120119857297400386,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 55,Entire home,Entire home/apt,t,,4.6,,,
4820554,1106407264262215009,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.9,,,
4820554,1107801770596596138,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.82,,,
4820554,1112892403417356289,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.91,Wind,"The location was perfect, the apartment was beautifully decorated and comfortable, and the check in/out process was a breeze.",4.66
4820554,1118674864993585352,2024-03-23,20.7,14.5,20.2,14.9,0.0,16.0,45.0,72.91666667,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.9,,,
4820554,1120228777339432617,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.63,,,
4820554,1121658003366357056,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.66,,,
4822336,1104266102104902775,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 77,Entire home,Entire home/apt,t,5731.0,4.67,,,
4619681,1102793722916618703,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 73,Entire townhouse,Entire home/apt,f,600.0,4.59,,,
4827735,1104210378071460975,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 77,Entire rental unit,Entire home/apt,,2328.0,4.6,,,
4827735,1109277102433232250,2024-03-10,24.8,17.2,24.9,15.4,0.0,27.4,69.5,72.875,Ward 77,Entire rental unit,Entire home/apt,,2328.0,4.68,,,
4827735,1112946897936402999,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 77,Entire rental unit,Entire home/apt,,2328.0,4.86,,,
4830932,1102812945334924752,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 54,Private room in home,Private room,t,564.0,4.41,,,
4830932,1104257871123311352,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 54,Private room in home,Private room,t,564.0,4.59,,,
4830932,1120117694692470643,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 54,Private room in home,Private room,t,564.0,4.73,,,
4629835,1124560258975589050,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 115,Entire rental unit,Entire home/apt,f,863.0,4.88,,,
4851293,1102759631881273731,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 113,Entire home,Entire home/apt,t,2380.0,4.29,,,
4851293,1110775525942838991,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 113,Entire home,Entire home/apt,t,2380.0,3.68,,,
4851293,1115069439690596225,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 113,Entire home,Entire home/apt,t,2380.0,4.84,Cold,"We hired the house in winter the last time and didn’t get a chance to use the pool, this time we did and it was absolutely amazing.<br/>I don’t regret this place at all, very happy clients",4.84
4858427,1110036539849961264,2024-03-11,30.9,15.5,34.2,15.9,0.0,25.6,66.2,71.125,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,3.26,,,
4858427,1113708117615092813,2024-03-16,22.0,16.5,20.1,12.8,0.2,35.0,94.0,70.04166667,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,4.96,,,
4858427,1115868706769937455,2024-03-19,26.8,17.4,27.6,16.0,0.0,29.3,74.9,77.375,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,4.87,,,
4858427,1117225733301890349,2024-03-21,33.5,17.7,35.1,19.3,0.0,8.1,28.4,58.875,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,4.72,,,
4858427,1121613290386647190,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,4.83,,,
4860778,1104250136505233880,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 23,Private room in home,Private room,t,723.0,4.9,,,
4875598,1104211151869834694,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 23,Entire rental unit,Entire home/apt,f,1422.0,4.74,,,
4875598,1110761943294607193,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 23,Entire rental unit,Entire home/apt,f,1422.0,4.78,,,
4646142,1102779739043640710,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.81,,,
4646142,1106347451753060509,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.86,,,
4646142,1107174118130281214,2024-03-07,21.8,13.2,20.0,12.9,0.0,24.1,76.0,77.95833333,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.79,,,
4646142,1108515136980080212,2024-03-09,24.8,16.8,26.8,16.0,0.0,21.1,57.2,74.875,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.9,,,
